task_id	batch	dependencies	target_files	actions	hunk_ids	unit_ids	unit_ledger	pg18_chinese_source	old_english	new_english	historical_reference	status	acceptance	evidence
T20-74b7883977114b	3	"[""P20-BATCH-2""]"	"[""zh/20/func/func-xml.sgml""]"	"[""relocate_or_split""]"	"[""H20-c0f3119572d5c01a"",""H20-d21c591ef5150d3b""]"	"[""U20-b22dd60a4db8f97b"",""U20-16ea0a37de35ca5f"",""U20-676656930e4d8124"",""U20-390a676fe0d6283d"",""U20-65e785dcea9b3b07"",""U20-15b10d4554231875"",""U20-806fd692b276f2ba"",""U20-b9bfde1ee5b53056"",""U20-0d170c9424b18543"",""U20-611b7cc2a5a78506"",""U20-d5ca56ea0f4c37bb"",""U20-628951c83b6b9be0"",""U20-09425bbc4e674623"",""U20-1a10db52532addab"",""U20-3ccac510f3b7a348"",""U20-05a2eacc98f9b0f7"",""U20-32879b7fcc569d90"",""U20-6c323f2263ef5f6c"",""U20-95d2a17d4b72b296"",""U20-9d15a04086727d69"",""U20-ab5cb258e854531b"",""U20-5c2f58d19a22515b"",""U20-12ca6664d4f68bc6"",""U20-ef93e58293968af2""]"	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/translation-units.jsonl	"[""/Users/vonng/pgsty/pgdoc/tmp/pg20-from-18.6/20260909-085948-37d573/inputs/zh/18/func.sgml""]"	"[""/Users/vonng/pgsty/pgdoc/tmp/pg20-from-18.6/20260909-085948-37d573/inputs/en/18.6/func.sgml""]"	"[""/Users/vonng/pgsty/pgdoc/en/20/func/func-xml.sgml""]"	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/historical-reuse.tsv	pending_formal_execution	Reuse class pg18_exact_english. Read complete units, old/new contexts, and raw hunks. Candidate locations require semantic confirmation. Save before/after exact spans, terminology IDs, preserved text and validation. Old unpaired spans require replacement pairing, never automatic deletion.	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/hunks.tsv
T20-74c7f0f5cab14a	3	"[""P20-BATCH-2""]"	"[""zh/20/plpython.sgml""]"	"[""relocate_or_split"",""update_structure""]"	"[""H20-5e8312e3151fd90e""]"	"[""U20-c7850992d95c3876""]"	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/translation-units.jsonl	"[""/Users/vonng/pgsty/pgdoc/tmp/pg20-from-18.6/20260909-085948-37d573/inputs/zh/18/plpgsql.sgml""]"	"[""/Users/vonng/pgsty/pgdoc/tmp/pg20-from-18.6/20260909-085948-37d573/inputs/en/18.6/plpgsql.sgml""]"	"[""/Users/vonng/pgsty/pgdoc/en/20/plpython.sgml""]"	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/historical-reuse.tsv	pending_formal_execution	Reuse class pg18_exact_english. Read complete units, old/new contexts, and raw hunks. Candidate locations require semantic confirmation. Save before/after exact spans, terminology IDs, preserved text and validation. Old unpaired spans require replacement pairing, never automatic deletion.	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/hunks.tsv
T20-75fb8ffda392dd	3	"[""P20-BATCH-2""]"	"[""zh/20/ref/pg_createsubscriber.sgml""]"	"[""translate_changed_content""]"	"[""H20-2e5d2a34e03384a5"",""H20-35f07bd79bcaa8b2"",""H20-41769f254027f2e0"",""H20-45f811d70a382a37"",""H20-5e5034ca9e1b0286"",""H20-b754f28fd35357ca"",""H20-cb374730c4c689fe""]"	"[""U20-001e1e0ad505b8dd"",""U20-d36032428e4c7321"",""U20-cfbe1ec1e0fc0d94"",""U20-9a4481d8075dee0e""]"	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/translation-units.jsonl	"[""/Users/vonng/pgsty/pgdoc/tmp/pg20-from-18.6/20260909-085948-37d573/inputs/zh/18/ref/pg_createsubscriber.sgml""]"	"[""/Users/vonng/pgsty/pgdoc/tmp/pg20-from-18.6/20260909-085948-37d573/inputs/en/18.6/ref/pg_createsubscriber.sgml""]"	"[""/Users/vonng/pgsty/pgdoc/en/20/ref/pg_createsubscriber.sgml""]"	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/historical-reuse.tsv	pending_formal_execution	Reuse class pg19_exact_english_candidate. Read complete units, old/new contexts, and raw hunks. Candidate locations require semantic confirmation. Save before/after exact spans, terminology IDs, preserved text and validation. Old unpaired spans require replacement pairing, never automatic deletion.	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/hunks.tsv
T20-761666b7a12aa6	3	"[""P20-BATCH-2""]"	"[""zh/20/monitoring.sgml""]"	"[""translate_changed_content""]"	"[""H20-7e3eb07e721ef494"",""H20-e694dc17cc9beadd""]"	"[""U20-83a0f7ff12d40969"",""U20-8acc43f3d07ab4f8"",""U20-d677174874c1eee0""]"	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/translation-units.jsonl	"[""/Users/vonng/pgsty/pgdoc/tmp/pg20-from-18.6/20260909-085948-37d573/inputs/zh/18/monitoring.sgml"",""/Users/vonng/pgsty/pgdoc/tmp/pg20-from-18.6/20260909-085948-37d573/inputs/zh/18/system-views.sgml""]"	"[""/Users/vonng/pgsty/pgdoc/tmp/pg20-from-18.6/20260909-085948-37d573/inputs/en/18.6/monitoring.sgml"",""/Users/vonng/pgsty/pgdoc/tmp/pg20-from-18.6/20260909-085948-37d573/inputs/en/18.6/system-views.sgml""]"	"[""/Users/vonng/pgsty/pgdoc/en/20/monitoring.sgml""]"	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/historical-reuse.tsv	pending_formal_execution	Reuse class pg19_exact_english_candidate. Read complete units, old/new contexts, and raw hunks. Candidate locations require semantic confirmation. Save before/after exact spans, terminology IDs, preserved text and validation. Old unpaired spans require replacement pairing, never automatic deletion.	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/hunks.tsv
T20-767e5f0300ecb2	3	"[""P20-BATCH-2""]"	"[""zh/20/typeconv.sgml""]"	"[""translate_changed_content""]"	"[""H20-2e6bf9c9c3e8490f"",""H20-5cd9b9dc501f0766"",""H20-67f7b53dae13cbf2""]"	"[""U20-5209dc3539df051a"",""U20-e88f6c26956cff69"",""U20-bfc7a7aa49e97755""]"	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/translation-units.jsonl	"[""/Users/vonng/pgsty/pgdoc/tmp/pg20-from-18.6/20260909-085948-37d573/inputs/zh/18/typeconv.sgml""]"	"[""/Users/vonng/pgsty/pgdoc/tmp/pg20-from-18.6/20260909-085948-37d573/inputs/en/18.6/typeconv.sgml""]"	"[""/Users/vonng/pgsty/pgdoc/en/20/typeconv.sgml""]"	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/historical-reuse.tsv	pending_formal_execution	Reuse class pg19_exact_english_candidate. Read complete units, old/new contexts, and raw hunks. Candidate locations require semantic confirmation. Save before/after exact spans, terminology IDs, preserved text and validation. Old unpaired spans require replacement pairing, never automatic deletion.	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/hunks.tsv
T20-79b26d9c4bfec2	3	"[""P20-BATCH-2""]"	"[""zh/20/appendix-obsolete-refint.sgml""]"	"[""translate_new_content""]"	"[""H20-7ffe1a004b871897""]"	"[""U20-36741a3e9d28e9e1""]"	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/translation-units.jsonl	[]	[]	"[""/Users/vonng/pgsty/pgdoc/en/20/appendix-obsolete-refint.sgml""]"	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/historical-reuse.tsv	pending_formal_execution	Reuse class no_aligned_history_first_translation_candidate. Read complete units, old/new contexts, and raw hunks. Candidate locations require semantic confirmation. Save before/after exact spans, terminology IDs, preserved text and validation. Old unpaired spans require replacement pairing, never automatic deletion.	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/hunks.tsv
T20-7b7c90270feacb	3	"[""P20-BATCH-2""]"	"[""zh/20/ref/create_aggregate.sgml""]"	"[""translate_new_content""]"	"[""H20-77eb5b31b961857a""]"	"[""U20-0dc6352afc212349""]"	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/translation-units.jsonl	[]	[]	"[""/Users/vonng/pgsty/pgdoc/en/20/ref/create_aggregate.sgml""]"	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/historical-reuse.tsv	pending_formal_execution	Reuse class no_aligned_history_first_translation_candidate. Read complete units, old/new contexts, and raw hunks. Candidate locations require semantic confirmation. Save before/after exact spans, terminology IDs, preserved text and validation. Old unpaired spans require replacement pairing, never automatic deletion.	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/hunks.tsv
T20-7b84c950520eaa	3	"[""P20-BATCH-2""]"	"[""zh/20/func/func-uuid.sgml""]"	"[""relocate_or_split""]"	"[""H20-0c65996ddbde538f"",""H20-d21c591ef5150d3b""]"	"[""U20-1060934bcb72149c"",""U20-43ca1bfd5c2bde42"",""U20-2b91f4259dc15767"",""U20-e7e55453648b3ff0"",""U20-e094c15a667d4540"",""U20-a95dee23147f1210"",""U20-6f171cdbeb76055f"",""U20-15f655e6ad747102"",""U20-acb19edc9de22318"",""U20-26243a9642e66883"",""U20-b598496b1cd5314e"",""U20-8637d138d3d10489"",""U20-3419462cdda6c78d"",""U20-27e8e931cf0a359e"",""U20-971839092842bf9f"",""U20-3f09e0c61ad8ac7c"",""U20-d9996e11a616c109""]"	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/translation-units.jsonl	"[""/Users/vonng/pgsty/pgdoc/tmp/pg20-from-18.6/20260909-085948-37d573/inputs/zh/18/func.sgml""]"	"[""/Users/vonng/pgsty/pgdoc/tmp/pg20-from-18.6/20260909-085948-37d573/inputs/en/18.6/func.sgml""]"	"[""/Users/vonng/pgsty/pgdoc/en/20/func/func-uuid.sgml""]"	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/historical-reuse.tsv	pending_formal_execution	Reuse class pg18_exact_english. Read complete units, old/new contexts, and raw hunks. Candidate locations require semantic confirmation. Save before/after exact spans, terminology IDs, preserved text and validation. Old unpaired spans require replacement pairing, never automatic deletion.	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/hunks.tsv
T20-7b99e86fcfc769	3	"[""P20-BATCH-2""]"	"[""zh/20/ref/values.sgml""]"	"[""translate_changed_content""]"	"[""H20-6eeb8a7fbe8226d5""]"	"[""U20-5a44b23938bcb8fa""]"	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/translation-units.jsonl	"[""/Users/vonng/pgsty/pgdoc/tmp/pg20-from-18.6/20260909-085948-37d573/inputs/zh/18/ref/values.sgml""]"	"[""/Users/vonng/pgsty/pgdoc/tmp/pg20-from-18.6/20260909-085948-37d573/inputs/en/18.6/ref/values.sgml""]"	"[""/Users/vonng/pgsty/pgdoc/en/20/ref/values.sgml""]"	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/historical-reuse.tsv	pending_formal_execution	Reuse class pg19_partial_context_candidate. Read complete units, old/new contexts, and raw hunks. Candidate locations require semantic confirmation. Save before/after exact spans, terminology IDs, preserved text and validation. Old unpaired spans require replacement pairing, never automatic deletion.	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/hunks.tsv
T20-7c6756b2fce6c4	3	"[""P20-BATCH-2""]"	"[""zh/20/func/func-datetime.sgml""]"	"[""relocate_or_split""]"	"[""H20-d21c591ef5150d3b"",""H20-d87a60bec00a5fac""]"	"[""U20-69965335fd09296f"",""U20-5ebec5d76ee7493c"",""U20-a165f57e0c214c2f"",""U20-d135624a125062e3"",""U20-fa8064d0e5df5696"",""U20-5133e9ece636ac06"",""U20-475bd6f8875b9828"",""U20-1936ca61b0036587"",""U20-950fe73b8f572120"",""U20-bd3cab0f21aa0c98"",""U20-e5a9bc787c289200"",""U20-8f24173e4147f76d"",""U20-23e788f8d2580d69"",""U20-520417d9241ef18d"",""U20-2b33bd8e742faa27"",""U20-a5bd24ca16ff7edb"",""U20-1ee1456f32acf582"",""U20-6e4ea13940291499"",""U20-0c4ce31ea22ceaab"",""U20-8cdc379783c9b4f3"",""U20-938a6df0f6e3e269"",""U20-cc8bacb33e8f8033"",""U20-0b33ec5a13686f05"",""U20-e6f98bd2c204face""]"	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/translation-units.jsonl	"[""/Users/vonng/pgsty/pgdoc/tmp/pg20-from-18.6/20260909-085948-37d573/inputs/zh/18/func.sgml""]"	"[""/Users/vonng/pgsty/pgdoc/tmp/pg20-from-18.6/20260909-085948-37d573/inputs/en/18.6/func.sgml""]"	"[""/Users/vonng/pgsty/pgdoc/en/20/func/func-datetime.sgml""]"	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/historical-reuse.tsv	pending_formal_execution	Reuse class pg18_exact_english. Read complete units, old/new contexts, and raw hunks. Candidate locations require semantic confirmation. Save before/after exact spans, terminology IDs, preserved text and validation. Old unpaired spans require replacement pairing, never automatic deletion.	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/hunks.tsv
T20-7d23e59bc4509f	3	"[""P20-BATCH-2""]"	"[""zh/20/xfunc.sgml""]"	"[""translate_new_content""]"	"[""H20-c9b59fb46ef4233a"",""H20-f3b4feea30deb572""]"	"[""U20-57e598406ca6afcd"",""U20-0cfa00cf74c84754"",""U20-d3051774f0f156db"",""U20-6035fc85f39f0ee8""]"	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/translation-units.jsonl	[]	[]	"[""/Users/vonng/pgsty/pgdoc/en/20/xfunc.sgml""]"	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/historical-reuse.tsv	pending_formal_execution	Reuse class pg19_exact_english_candidate. Read complete units, old/new contexts, and raw hunks. Candidate locations require semantic confirmation. Save before/after exact spans, terminology IDs, preserved text and validation. Old unpaired spans require replacement pairing, never automatic deletion.	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/hunks.tsv
T20-7d996b65e4d457	3	"[""P20-BATCH-2""]"	"[""zh/20/dfunc.sgml""]"	"[""translate_changed_content""]"	"[""H20-9c7b7fd44ab53f3c""]"	"[""U20-c3a816192c64ba7e""]"	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/translation-units.jsonl	"[""/Users/vonng/pgsty/pgdoc/tmp/pg20-from-18.6/20260909-085948-37d573/inputs/zh/18/dfunc.sgml""]"	"[""/Users/vonng/pgsty/pgdoc/tmp/pg20-from-18.6/20260909-085948-37d573/inputs/en/18.6/dfunc.sgml""]"	"[""/Users/vonng/pgsty/pgdoc/en/20/dfunc.sgml""]"	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/historical-reuse.tsv	pending_formal_execution	Reuse class pg19_exact_english_candidate. Read complete units, old/new contexts, and raw hunks. Candidate locations require semantic confirmation. Save before/after exact spans, terminology IDs, preserved text and validation. Old unpaired spans require replacement pairing, never automatic deletion.	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/hunks.tsv
T20-7e2ccfb216c334	3	"[""P20-BATCH-2""]"	"[""zh/20/func/func-math.sgml""]"	"[""relocate_or_split"",""update_structure""]"	"[""H20-d21c591ef5150d3b"",""H20-e6049e9ac1179839""]"	"[""U20-09f4069d02715114""]"	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/translation-units.jsonl	"[""/Users/vonng/pgsty/pgdoc/tmp/pg20-from-18.6/20260909-085948-37d573/inputs/zh/18/func.sgml""]"	"[""/Users/vonng/pgsty/pgdoc/tmp/pg20-from-18.6/20260909-085948-37d573/inputs/en/18.6/func.sgml""]"	"[""/Users/vonng/pgsty/pgdoc/en/20/func/func-math.sgml""]"	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/historical-reuse.tsv	pending_formal_execution	Reuse class pg18_exact_english. Read complete units, old/new contexts, and raw hunks. Candidate locations require semantic confirmation. Save before/after exact spans, terminology IDs, preserved text and validation. Old unpaired spans require replacement pairing, never automatic deletion.	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/hunks.tsv
T20-7ff83e9266c3a6	3	"[""P20-BATCH-2""]"	"[""zh/20/func/func-matching.sgml""]"	"[""relocate_or_split""]"	"[""H20-6f3d18fb5ff6e731"",""H20-d21c591ef5150d3b""]"	"[""U20-6c68abfee897bda8"",""U20-59ed889ff8485d18"",""U20-844aede3861475e8"",""U20-ab214507b748feb9"",""U20-bb081ad1690a0cb5"",""U20-7c41cc002ff41302"",""U20-fa781e8b76998492"",""U20-db52d69e7c384fe2"",""U20-ec1ff0c7f6e5fd7c"",""U20-7edc0f395de62dfe"",""U20-6b07728a8ea8ec95"",""U20-80a192c3c0a65db9"",""U20-0e24b8efbe7ba4e7"",""U20-426184300ccbcbd6"",""U20-48f200a70349fb09"",""U20-4d8d624c6edf0ff0"",""U20-b622451e18bfe465"",""U20-b18684fb91780971"",""U20-cbdef20e63bbb22a"",""U20-67684a4a27b1e9e7"",""U20-96d924355e97b0ce"",""U20-eac04f2ca25d1b06"",""U20-1b3b28ca8119c5ee"",""U20-97fef415c207144e""]"	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/translation-units.jsonl	"[""/Users/vonng/pgsty/pgdoc/tmp/pg20-from-18.6/20260909-085948-37d573/inputs/zh/18/func.sgml""]"	"[""/Users/vonng/pgsty/pgdoc/tmp/pg20-from-18.6/20260909-085948-37d573/inputs/en/18.6/func.sgml""]"	"[""/Users/vonng/pgsty/pgdoc/en/20/func/func-matching.sgml""]"	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/historical-reuse.tsv	pending_formal_execution	Reuse class pg18_exact_english. Read complete units, old/new contexts, and raw hunks. Candidate locations require semantic confirmation. Save before/after exact spans, terminology IDs, preserved text and validation. Old unpaired spans require replacement pairing, never automatic deletion.	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/hunks.tsv
T20-8017c6ceb19752	3	"[""P20-BATCH-2""]"	"[""zh/20/func/func-window.sgml""]"	"[""translate_new_content""]"	"[""H20-12d921559e300e5b""]"	"[""U20-c737ab0842de58d0""]"	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/translation-units.jsonl	[]	[]	"[""/Users/vonng/pgsty/pgdoc/en/20/func/func-window.sgml""]"	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/historical-reuse.tsv	pending_formal_execution	Reuse class pg19_exact_english_candidate. Read complete units, old/new contexts, and raw hunks. Candidate locations require semantic confirmation. Save before/after exact spans, terminology IDs, preserved text and validation. Old unpaired spans require replacement pairing, never automatic deletion.	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/hunks.tsv
T20-807db8be2c71f2	3	"[""P20-BATCH-2""]"	"[""zh/20/ref/create_view.sgml""]"	"[""translate_changed_content""]"	"[""H20-adc4bb9a64eb5d95"",""H20-ba3b5399d33d4ae1""]"	"[""U20-81e35c84fc4dc6c5"",""U20-dafd7cb1d41ef7f9""]"	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/translation-units.jsonl	"[""/Users/vonng/pgsty/pgdoc/tmp/pg20-from-18.6/20260909-085948-37d573/inputs/zh/18/ref/create_view.sgml""]"	"[""/Users/vonng/pgsty/pgdoc/tmp/pg20-from-18.6/20260909-085948-37d573/inputs/en/18.6/ref/create_view.sgml""]"	"[""/Users/vonng/pgsty/pgdoc/en/20/ref/create_view.sgml""]"	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/historical-reuse.tsv	pending_formal_execution	Reuse class pg19_partial_context_candidate. Read complete units, old/new contexts, and raw hunks. Candidate locations require semantic confirmation. Save before/after exact spans, terminology IDs, preserved text and validation. Old unpaired spans require replacement pairing, never automatic deletion.	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/hunks.tsv
T20-808374732de4ae	3	"[""P20-BATCH-2""]"	"[""zh/20/ref/pgupgrade.sgml""]"	"[""translate_changed_content""]"	"[""H20-045ab30ce06f5fe0"",""H20-ca40c70a8dab6515""]"	"[""U20-d2b96a935bcb43ba"",""U20-5f4f7db290339f2e""]"	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/translation-units.jsonl	"[""/Users/vonng/pgsty/pgdoc/tmp/pg20-from-18.6/20260909-085948-37d573/inputs/zh/18/ref/pgupgrade.sgml""]"	"[""/Users/vonng/pgsty/pgdoc/tmp/pg20-from-18.6/20260909-085948-37d573/inputs/en/18.6/ref/pgupgrade.sgml""]"	"[""/Users/vonng/pgsty/pgdoc/en/20/ref/pgupgrade.sgml""]"	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/historical-reuse.tsv	pending_formal_execution	Reuse class pg19_exact_english_candidate. Read complete units, old/new contexts, and raw hunks. Candidate locations require semantic confirmation. Save before/after exact spans, terminology IDs, preserved text and validation. Old unpaired spans require replacement pairing, never automatic deletion.	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/hunks.tsv
T20-80b6005ddc310b	3	"[""P20-BATCH-2""]"	"[""zh/20/logical-replication.sgml""]"	"[""translate_new_content""]"	"[""H20-42973bf82d4b7ef7""]"	"[""U20-df32bc2462398bab"",""U20-3b28f821cb0cd99b"",""U20-9058c6f2213a0d2e"",""U20-f9c19b50f94e7206"",""U20-06d03d0126b614c9"",""U20-a3995034703b65d5"",""U20-3f44dee194044592"",""U20-acee8b4c884fd5d4"",""U20-14d1c5ea8b452a0f"",""U20-4eae23ac24cd9901"",""U20-1c39611cfd400cc4"",""U20-6520c04d9732ebe9"",""U20-98764d2d70bfe649"",""U20-a7b612683b55cd0e"",""U20-456ed8a0c18dc95f"",""U20-ad820787c2cae630"",""U20-111806562861d90f"",""U20-bd7b870498602538"",""U20-8f30efd5faab5401"",""U20-785bbfbaee97a19b"",""U20-8e1da78f354b8d44"",""U20-f5dd01e07b4fe2c3"",""U20-13d29d07886ff7d7"",""U20-b730de93e55b4407""]"	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/translation-units.jsonl	[]	[]	"[""/Users/vonng/pgsty/pgdoc/en/20/logical-replication.sgml""]"	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/historical-reuse.tsv	pending_formal_execution	Reuse class pg19_exact_english_candidate. Read complete units, old/new contexts, and raw hunks. Candidate locations require semantic confirmation. Save before/after exact spans, terminology IDs, preserved text and validation. Old unpaired spans require replacement pairing, never automatic deletion.	/Users/vonng/pgsty/pgdoc/en/diff/20-vs-18.6/20260909-085948-37d573/hunks.tsv
